Query_ID,Identity_ID,Name,Image_Type,Priority,Query
Q002736,ID000342,Suryakumar Yadav,Fake,7,Suryakumar Yadav Midjourney
Q002737,ID000343,Susan Sarandon,Real,1,Susan Sarandon
Q002738,ID000343,Susan Sarandon,Fake,1,Susan Sarandon AI generated
Q002739,ID000343,Susan Sarandon,Fake,2,Susan Sarandon deepfake
Q002740,ID000343,Susan Sarandon,Fake,3,Susan Sarandon AI image
Q002741,ID000343,Susan Sarandon,Fake,4,Susan Sarandon viral deepfake
Q002742,ID000343,Susan Sarandon,Fake,5,Susan Sarandon synthetic face
Q002743,ID000343,Susan Sarandon,Fake,6,Susan Sarandon Stable Diffusion
Q002744,ID000343,Susan Sarandon,Fake,7,Susan Sarandon Midjourney
Q002745,ID000344,Sydney-Sweeney,Real,1,Sydney-Sweeney
Q002746,ID000344,Sydney-Sweeney,Fake,1,Sydney-Sweeney AI generated
Q002747,ID000344,Sydney-Sweeney,Fake,2,Sydney-Sweeney deepfake
Q002748,ID000344,Sydney-Sweeney,Fake,3,Sydney-Sweeney AI image
Q002749,ID000344,Sydney-Sweeney,Fake,4,Sydney-Sweeney viral deepfake
Q002750,ID000344,Sydney-Sweeney,Fake,5,Sydney-Sweeney synthetic face
Q002751,ID000344,Sydney-Sweeney,Fake,6,Sydney-Sweeney Stable Diffusion
Q002752,ID000344,Sydney-Sweeney,Fake,7,Sydney-Sweeney Midjourney
Q002753,ID000345,Sylvester Stallone,Real,1,Sylvester Stallone
Q002754,ID000345,Sylvester Stallone,Fake,1,Sylvester Stallone AI generated
Q002755,ID000345,Sylvester Stallone,Fake,2,Sylvester Stallone deepfake
Q002756,ID000345,Sylvester Stallone,Fake,3,Sylvester Stallone AI image
Q002757,ID000345,Sylvester Stallone,Fake,4,Sylvester Stallone viral deepfake
Q002758,ID000345,Sylvester Stallone,Fake,5,Sylvester Stallone synthetic face
Q002759,ID000345,Sylvester Stallone,Fake,6,Sylvester Stallone Stable Diffusion
Q002760,ID000345,Sylvester Stallone,Fake,7,Sylvester Stallone Midjourney
Q002761,ID000346,Taeyeon,Real,1,Taeyeon
Q002762,ID000346,Taeyeon,Fake,1,Taeyeon AI generated
Q002763,ID000346,Taeyeon,Fake,2,Taeyeon deepfake
Q002764,ID000346,Taeyeon,Fake,3,Taeyeon AI image
Q002765,ID000346,Taeyeon,Fake,4,Taeyeon viral deepfake
Q002766,ID000346,Taeyeon,Fake,5,Taeyeon synthetic face
Q002767,ID000346,Taeyeon,Fake,6,Taeyeon Stable Diffusion
Q002768,ID000346,Taeyeon,Fake,7,Taeyeon Midjourney
Q002769,ID000347,Tate-McRae,Real,1,Tate-McRae
Q002770,ID000347,Tate-McRae,Fake,1,Tate-McRae AI generated
Q002771,ID000347,Tate-McRae,Fake,2,Tate-McRae deepfake
Q002772,ID000347,Tate-McRae,Fake,3,Tate-McRae AI image
Q002773,ID000347,Tate-McRae,Fake,4,Tate-McRae viral deepfake
Q002774,ID000347,Tate-McRae,Fake,5,Tate-McRae synthetic face
Q002775,ID000347,Tate-McRae,Fake,6,Tate-McRae Stable Diffusion
Q002776,ID000347,Tate-McRae,Fake,7,Tate-McRae Midjourney
Q002777,ID000348,Thomas Jane,Real,1,Thomas Jane
Q002778,ID000348,Thomas Jane,Fake,1,Thomas Jane AI generated
Q002779,ID000348,Thomas Jane,Fake,2,Thomas Jane deepfake
Q002780,ID000348,Thomas Jane,Fake,3,Thomas Jane AI image
Q002781,ID000348,Thomas Jane,Fake,4,Thomas Jane viral deepfake
Q002782,ID000348,Thomas Jane,Fake,5,Thomas Jane synthetic face
Q002783,ID000348,Thomas Jane,Fake,6,Thomas Jane Stable Diffusion
Q002784,ID000348,Thomas Jane,Fake,7,Thomas Jane Midjourney
Q002785,ID000349,Thomas-Jeffrey-Hanks,Real,1,Thomas-Jeffrey-Hanks
Q002786,ID000349,Thomas-Jeffrey-Hanks,Fake,1,Thomas-Jeffrey-Hanks AI generated
Q002787,ID000349,Thomas-Jeffrey-Hanks,Fake,2,Thomas-Jeffrey-Hanks deepfake
Q002788,ID000349,Thomas-Jeffrey-Hanks,Fake,3,Thomas-Jeffrey-Hanks AI image
Q002789,ID000349,Thomas-Jeffrey-Hanks,Fake,4,Thomas-Jeffrey-Hanks viral deepfake
Q002790,ID000349,Thomas-Jeffrey-Hanks,Fake,5,Thomas-Jeffrey-Hanks synthetic face
Q002791,ID000349,Thomas-Jeffrey-Hanks,Fake,6,Thomas-Jeffrey-Hanks Stable Diffusion
Q002792,ID000349,Thomas-Jeffrey-Hanks,Fake,7,Thomas-Jeffrey-Hanks Midjourney
Q002793,ID000350,Tian-Xi-Wei,Real,1,Tian-Xi-Wei
Q002794,ID000350,Tian-Xi-Wei,Fake,1,Tian-Xi-Wei AI generated
Q002795,ID000350,Tian-Xi-Wei,Fake,2,Tian-Xi-Wei deepfake
Q002796,ID000350,Tian-Xi-Wei,Fake,3,Tian-Xi-Wei AI image
Q002797,ID000350,Tian-Xi-Wei,Fake,4,Tian-Xi-Wei viral deepfake
Q002798,ID000350,Tian-Xi-Wei,Fake,5,Tian-Xi-Wei synthetic face
Q002799,ID000350,Tian-Xi-Wei,Fake,6,Tian-Xi-Wei Stable Diffusion
Q002800,ID000350,Tian-Xi-Wei,Fake,7,Tian-Xi-Wei Midjourney
Q002801,ID000351,Tim Allen,Real,1,Tim Allen
Q002802,ID000351,Tim Allen,Fake,1,Tim Allen AI generated
Q002803,ID000351,Tim Allen,Fake,2,Tim Allen deepfake
Q002804,ID000351,Tim Allen,Fake,3,Tim Allen AI image
Q002805,ID000351,Tim Allen,Fake,4,Tim Allen viral deepfake
Q002806,ID000351,Tim Allen,Fake,5,Tim Allen synthetic face
Q002807,ID000351,Tim Allen,Fake,6,Tim Allen Stable Diffusion
Q002808,ID000351,Tim Allen,Fake,7,Tim Allen Midjourney
Q002809,ID000352,Tim Curry,Real,1,Tim Curry
Q002810,ID000352,Tim Curry,Fake,1,Tim Curry AI generated
Q002811,ID000352,Tim Curry,Fake,2,Tim Curry deepfake
Q002812,ID000352,Tim Curry,Fake,3,Tim Curry AI image
Q002813,ID000352,Tim Curry,Fake,4,Tim Curry viral deepfake
Q002814,ID000352,Tim Curry,Fake,5,Tim Curry synthetic face
Q002815,ID000352,Tim Curry,Fake,6,Tim Curry Stable Diffusion
Q002816,ID000352,Tim Curry,Fake,7,Tim Curry Midjourney
Q002817,ID000353,Tim Robbins,Real,1,Tim Robbins
Q002818,ID000353,Tim Robbins,Fake,1,Tim Robbins AI generated
Q002819,ID000353,Tim Robbins,Fake,2,Tim Robbins deepfake
Q002820,ID000353,Tim Robbins,Fake,3,Tim Robbins AI image
Q002821,ID000353,Tim Robbins,Fake,4,Tim Robbins viral deepfake
Q002822,ID000353,Tim Robbins,Fake,5,Tim Robbins synthetic face
Q002823,ID000353,Tim Robbins,Fake,6,Tim Robbins Stable Diffusion
Q002824,ID000353,Tim Robbins,Fake,7,Tim Robbins Midjourney
Q002825,ID000354,Timothée-Chalamet,Real,1,Timothée-Chalamet
Q002826,ID000354,Timothée-Chalamet,Fake,1,Timothée-Chalamet AI generated
Q002827,ID000354,Timothée-Chalamet,Fake,2,Timothée-Chalamet deepfake
Q002828,ID000354,Timothée-Chalamet,Fake,3,Timothée-Chalamet AI image
Q002829,ID000354,Timothée-Chalamet,Fake,4,Timothée-Chalamet viral deepfake
Q002830,ID000354,Timothée-Chalamet,Fake,5,Timothée-Chalamet synthetic face
Q002831,ID000354,Timothée-Chalamet,Fake,6,Timothée-Chalamet Stable Diffusion
Q002832,ID000354,Timothée-Chalamet,Fake,7,Timothée-Chalamet Midjourney
Q002833,ID000355,Tina Fey,Real,1,Tina Fey
Q002834,ID000355,Tina Fey,Fake,1,Tina Fey AI generated
Q002835,ID000355,Tina Fey,Fake,2,Tina Fey deepfake
Q002836,ID000355,Tina Fey,Fake,3,Tina Fey AI image
Q002837,ID000355,Tina Fey,Fake,4,Tina Fey viral deepfake
Q002838,ID000355,Tina Fey,Fake,5,Tina Fey synthetic face
Q002839,ID000355,Tina Fey,Fake,6,Tina Fey Stable Diffusion
Q002840,ID000355,Tina Fey,Fake,7,Tina Fey Midjourney
Q002841,ID000356,Tom Cruise,Real,1,Tom Cruise
Q002842,ID000356,Tom Cruise,Fake,1,Tom Cruise AI generated
Q002843,ID000356,Tom Cruise,Fake,2,Tom Cruise deepfake
Q002844,ID000356,Tom Cruise,Fake,3,Tom Cruise AI image
Q002845,ID000356,Tom Cruise,Fake,4,Tom Cruise viral deepfake
Q002846,ID000356,Tom Cruise,Fake,5,Tom Cruise synthetic face
Q002847,ID000356,Tom Cruise,Fake,6,Tom Cruise Stable Diffusion
Q002848,ID000356,Tom Cruise,Fake,7,Tom Cruise Midjourney
Q002849,ID000357,Tom Hardy,Real,1,Tom Hardy
Q002850,ID000357,Tom Hardy,Fake,1,Tom Hardy AI generated
Q002851,ID000357,Tom Hardy,Fake,2,Tom Hardy deepfake
Q002852,ID000357,Tom Hardy,Fake,3,Tom Hardy AI image
Q002853,ID000357,Tom Hardy,Fake,4,Tom Hardy viral deepfake
Q002854,ID000357,Tom Hardy,Fake,5,Tom Hardy synthetic face
Q002855,ID000357,Tom Hardy,Fake,6,Tom Hardy Stable Diffusion
Q002856,ID000357,Tom Hardy,Fake,7,Tom Hardy Midjourney
Q002857,ID000358,Tony Leung Chiu-Wai,Real,1,Tony Leung Chiu-Wai
Q002858,ID000358,Tony Leung Chiu-Wai,Fake,1,Tony Leung Chiu-Wai AI generated
Q002859,ID000358,Tony Leung Chiu-Wai,Fake,2,Tony Leung Chiu-Wai deepfake
Q002860,ID000358,Tony Leung Chiu-Wai,Fake,3,Tony Leung Chiu-Wai AI image
Q002861,ID000358,Tony Leung Chiu-Wai,Fake,4,Tony Leung Chiu-Wai viral deepfake
Q002862,ID000358,Tony Leung Chiu-Wai,Fake,5,Tony Leung Chiu-Wai synthetic face
Q002863,ID000358,Tony Leung Chiu-Wai,Fake,6,Tony Leung Chiu-Wai Stable Diffusion
Q002864,ID000358,Tony Leung Chiu-Wai,Fake,7,Tony Leung Chiu-Wai Midjourney
Q002865,ID000359,V-BTS,Real,1,V-BTS
Q002866,ID000359,V-BTS,Fake,1,V-BTS AI generated
Q002867,ID000359,V-BTS,Fake,2,V-BTS deepfake
Q002868,ID000359,V-BTS,Fake,3,V-BTS AI image
Q002869,ID000359,V-BTS,Fake,4,V-BTS viral deepfake
Q002870,ID000359,V-BTS,Fake,5,V-BTS synthetic face
Q002871,ID000359,V-BTS,Fake,6,V-BTS Stable Diffusion
Q002872,ID000359,V-BTS,Fake,7,V-BTS Midjourney
Q002873,ID000360,Vera Farmiga,Real,1,Vera Farmiga
Q002874,ID000360,Vera Farmiga,Fake,1,Vera Farmiga AI generated
Q002875,ID000360,Vera Farmiga,Fake,2,Vera Farmiga deepfake
Q002876,ID000360,Vera Farmiga,Fake,3,Vera Farmiga AI image
Q002877,ID000360,Vera Farmiga,Fake,4,Vera Farmiga viral deepfake
Q002878,ID000360,Vera Farmiga,Fake,5,Vera Farmiga synthetic face
Q002879,ID000360,Vera Farmiga,Fake,6,Vera Farmiga Stable Diffusion
Q002880,ID000360,Vera Farmiga,Fake,7,Vera Farmiga Midjourney
Q002881,ID000361,Victor-Osimhen,Real,1,Victor-Osimhen
Q002882,ID000361,Victor-Osimhen,Fake,1,Victor-Osimhen AI generated
Q002883,ID000361,Victor-Osimhen,Fake,2,Victor-Osimhen deepfake
Q002884,ID000361,Victor-Osimhen,Fake,3,Victor-Osimhen AI image
Q002885,ID000361,Victor-Osimhen,Fake,4,Victor-Osimhen viral deepfake
Q002886,ID000361,Victor-Osimhen,Fake,5,Victor-Osimhen synthetic face
Q002887,ID000361,Victor-Osimhen,Fake,6,Victor-Osimhen Stable Diffusion
Q002888,ID000361,Victor-Osimhen,Fake,7,Victor-Osimhen Midjourney
Q002889,ID000362,Vin Diesel,Real,1,Vin Diesel
Q002890,ID000362,Vin Diesel,Fake,1,Vin Diesel AI generated
Q002891,ID000362,Vin Diesel,Fake,2,Vin Diesel deepfake
Q002892,ID000362,Vin Diesel,Fake,3,Vin Diesel AI image
Q002893,ID000362,Vin Diesel,Fake,4,Vin Diesel viral deepfake
Q002894,ID000362,Vin Diesel,Fake,5,Vin Diesel synthetic face
Q002895,ID000362,Vin Diesel,Fake,6,Vin Diesel Stable Diffusion
Q002896,ID000362,Vin Diesel,Fake,7,Vin Diesel Midjourney
Q002897,ID000363,Vladimir-Vladimirovich-Putin-i,Real,1,Vladimir-Vladimirovich-Putin-i
Q002898,ID000363,Vladimir-Vladimirovich-Putin-i,Fake,1,Vladimir-Vladimirovich-Putin-i AI generated
Q002899,ID000363,Vladimir-Vladimirovich-Putin-i,Fake,2,Vladimir-Vladimirovich-Putin-i deepfake
Q002900,ID000363,Vladimir-Vladimirovich-Putin-i,Fake,3,Vladimir-Vladimirovich-Putin-i AI image
Q002901,ID000363,Vladimir-Vladimirovich-Putin-i,Fake,4,Vladimir-Vladimirovich-Putin-i viral deepfake
Q002902,ID000363,Vladimir-Vladimirovich-Putin-i,Fake,5,Vladimir-Vladimirovich-Putin-i synthetic face
Q002903,ID000363,Vladimir-Vladimirovich-Putin-i,Fake,6,Vladimir-Vladimirovich-Putin-i Stable Diffusion
Q002904,ID000363,Vladimir-Vladimirovich-Putin-i,Fake,7,Vladimir-Vladimirovich-Putin-i Midjourney
Q002905,ID000364,Walt-Disney,Real,1,Walt-Disney
Q002906,ID000364,Walt-Disney,Fake,1,Walt-Disney AI generated
Q002907,ID000364,Walt-Disney,Fake,2,Walt-Disney deepfake
Q002908,ID000364,Walt-Disney,Fake,3,Walt-Disney AI image
Q002909,ID000364,Walt-Disney,Fake,4,Walt-Disney viral deepfake
Q002910,ID000364,Walt-Disney,Fake,5,Walt-Disney synthetic face
Q002911,ID000364,Walt-Disney,Fake,6,Walt-Disney Stable Diffusion
Q002912,ID000364,Walt-Disney,Fake,7,Walt-Disney Midjourney
Q002913,ID000365,Walter Matthau,Real,1,Walter Matthau
Q002914,ID000365,Walter Matthau,Fake,1,Walter Matthau AI generated
Q002915,ID000365,Walter Matthau,Fake,2,Walter Matthau deepfake
Q002916,ID000365,Walter Matthau,Fake,3,Walter Matthau AI image
Q002917,ID000365,Walter Matthau,Fake,4,Walter Matthau viral deepfake
Q002918,ID000365,Walter Matthau,Fake,5,Walter Matthau synthetic face
Q002919,ID000365,Walter Matthau,Fake,6,Walter Matthau Stable Diffusion
Q002920,ID000365,Walter Matthau,Fake,7,Walter Matthau Midjourney
Q002921,ID000366,Will Ferrell,Real,1,Will Ferrell
Q002922,ID000366,Will Ferrell,Fake,1,Will Ferrell AI generated
Q002923,ID000366,Will Ferrell,Fake,2,Will Ferrell deepfake
Q002924,ID000366,Will Ferrell,Fake,3,Will Ferrell AI image
Q002925,ID000366,Will Ferrell,Fake,4,Will Ferrell viral deepfake
Q002926,ID000366,Will Ferrell,Fake,5,Will Ferrell synthetic face
Q002927,ID000366,Will Ferrell,Fake,6,Will Ferrell Stable Diffusion
Q002928,ID000366,Will Ferrell,Fake,7,Will Ferrell Midjourney
Q002929,ID000367,Will Smith,Real,1,Will Smith
Q002930,ID000367,Will Smith,Fake,1,Will Smith AI generated
Q002931,ID000367,Will Smith,Fake,2,Will Smith deepfake
Q002932,ID000367,Will Smith,Fake,3,Will Smith AI image
Q002933,ID000367,Will Smith,Fake,4,Will Smith viral deepfake
Q002934,ID000367,Will Smith,Fake,5,Will Smith synthetic face
Q002935,ID000367,Will Smith,Fake,6,Will Smith Stable Diffusion
Q002936,ID000367,Will Smith,Fake,7,Will Smith Midjourney
Q002937,ID000368,William,Real,1,William
Q002938,ID000368,William,Fake,1,William AI generated
Q002939,ID000368,William,Fake,2,William deepfake
Q002940,ID000368,William,Fake,3,William AI image
Q002941,ID000368,William,Fake,4,William viral deepfake
Q002942,ID000368,William,Fake,5,William synthetic face
Q002943,ID000368,William,Fake,6,William Stable Diffusion
Q002944,ID000368,William,Fake,7,William Midjourney
Q002945,ID000369,William Shatner,Real,1,William Shatner
Q002946,ID000369,William Shatner,Fake,1,William Shatner AI generated
Q002947,ID000369,William Shatner,Fake,2,William Shatner deepfake
Q002948,ID000369,William Shatner,Fake,3,William Shatner AI image
Q002949,ID000369,William Shatner,Fake,4,William Shatner viral deepfake
Q002950,ID000369,William Shatner,Fake,5,William Shatner synthetic face
Q002951,ID000369,William Shatner,Fake,6,William Shatner Stable Diffusion
Q002952,ID000369,William Shatner,Fake,7,William Shatner Midjourney
Q002953,ID000370,Winona Ryder,Real,1,Winona Ryder
Q002954,ID000370,Winona Ryder,Fake,1,Winona Ryder AI generated
Q002955,ID000370,Winona Ryder,Fake,2,Winona Ryder deepfake
Q002956,ID000370,Winona Ryder,Fake,3,Winona Ryder AI image
Q002957,ID000370,Winona Ryder,Fake,4,Winona Ryder viral deepfake
Q002958,ID000370,Winona Ryder,Fake,5,Winona Ryder synthetic face
Q002959,ID000370,Winona Ryder,Fake,6,Winona Ryder Stable Diffusion
Q002960,ID000370,Winona Ryder,Fake,7,Winona Ryder Midjourney
Q002961,ID000371,Woody Allen,Real,1,Woody Allen
Q002962,ID000371,Woody Allen,Fake,1,Woody Allen AI generated
Q002963,ID000371,Woody Allen,Fake,2,Woody Allen deepfake
Q002964,ID000371,Woody Allen,Fake,3,Woody Allen AI image
Q002965,ID000371,Woody Allen,Fake,4,Woody Allen viral deepfake
Q002966,ID000371,Woody Allen,Fake,5,Woody Allen synthetic face
Q002967,ID000371,Woody Allen,Fake,6,Woody Allen Stable Diffusion
Q002968,ID000371,Woody Allen,Fake,7,Woody Allen Midjourney
Q002969,ID000372,XI-Jinping,Real,1,XI-Jinping
Q002970,ID000372,XI-Jinping,Fake,1,XI-Jinping AI generated
Q002971,ID000372,XI-Jinping,Fake,2,XI-Jinping deepfake
Q002972,ID000372,XI-Jinping,Fake,3,XI-Jinping AI image
Q002973,ID000372,XI-Jinping,Fake,4,XI-Jinping viral deepfake
Q002974,ID000372,XI-Jinping,Fake,5,XI-Jinping synthetic face
Q002975,ID000372,XI-Jinping,Fake,6,XI-Jinping Stable Diffusion
Q002976,ID000372,XI-Jinping,Fake,7,XI-Jinping Midjourney
Q002977,ID000373,Xiao-Zhan,Real,1,Xiao-Zhan
Q002978,ID000373,Xiao-Zhan,Fake,1,Xiao-Zhan AI generated
Q002979,ID000373,Xiao-Zhan,Fake,2,Xiao-Zhan deepfake
Q002980,ID000373,Xiao-Zhan,Fake,3,Xiao-Zhan AI image
Q002981,ID000373,Xiao-Zhan,Fake,4,Xiao-Zhan viral deepfake
Q002982,ID000373,Xiao-Zhan,Fake,5,Xiao-Zhan synthetic face
Q002983,ID000373,Xiao-Zhan,Fake,6,Xiao-Zhan Stable Diffusion
Q002984,ID000373,Xiao-Zhan,Fake,7,Xiao-Zhan Midjourney
Q002985,ID000374,Zhong-Huijuan,Real,1,Zhong-Huijuan
Q002986,ID000374,Zhong-Huijuan,Fake,1,Zhong-Huijuan AI generated
Q002987,ID000374,Zhong-Huijuan,Fake,2,Zhong-Huijuan deepfake
Q002988,ID000374,Zhong-Huijuan,Fake,3,Zhong-Huijuan AI image
Q002989,ID000374,Zhong-Huijuan,Fake,4,Zhong-Huijuan viral deepfake
Q002990,ID000374,Zhong-Huijuan,Fake,5,Zhong-Huijuan synthetic face
Q002991,ID000374,Zhong-Huijuan,Fake,6,Zhong-Huijuan Stable Diffusion
Q002992,ID000374,Zhong-Huijuan,Fake,7,Zhong-Huijuan Midjourney
Q002993,ID000375,Zonggu-50-years-japan-biker,Real,1,Zonggu-50-years-japan-biker
Q002994,ID000375,Zonggu-50-years-japan-biker,Fake,1,Zonggu-50-years-japan-biker AI generated
Q002995,ID000375,Zonggu-50-years-japan-biker,Fake,2,Zonggu-50-years-japan-biker deepfake
Q002996,ID000375,Zonggu-50-years-japan-biker,Fake,3,Zonggu-50-years-japan-biker AI image
Q002997,ID000375,Zonggu-50-years-japan-biker,Fake,4,Zonggu-50-years-japan-biker viral deepfake
Q002998,ID000375,Zonggu-50-years-japan-biker,Fake,5,Zonggu-50-years-japan-biker synthetic face
Q002999,ID000375,Zonggu-50-years-japan-biker,Fake,6,Zonggu-50-years-japan-biker Stable Diffusion
Q003000,ID000375,Zonggu-50-years-japan-biker,Fake,7,Zonggu-50-years-japan-biker Midjourney
Q003001,ID000376,aane-Hathaway,Real,1,aane-Hathaway
Q003002,ID000376,aane-Hathaway,Fake,1,aane-Hathaway AI generated
Q003003,ID000376,aane-Hathaway,Fake,2,aane-Hathaway deepfake
Q003004,ID000376,aane-Hathaway,Fake,3,aane-Hathaway AI image
Q003005,ID000376,aane-Hathaway,Fake,4,aane-Hathaway viral deepfake
Q003006,ID000376,aane-Hathaway,Fake,5,aane-Hathaway synthetic face
Q003007,ID000376,aane-Hathaway,Fake,6,aane-Hathaway Stable Diffusion
Q003008,ID000376,aane-Hathaway,Fake,7,aane-Hathaway Midjourney
Q003009,ID000377,angela-merkel,Real,1,angela-merkel
Q003010,ID000377,angela-merkel,Fake,1,angela-merkel AI generated
Q003011,ID000377,angela-merkel,Fake,2,angela-merkel deepfake
Q003012,ID000377,angela-merkel,Fake,3,angela-merkel AI image
Q003013,ID000377,angela-merkel,Fake,4,angela-merkel viral deepfake
Q003014,ID000377,angela-merkel,Fake,5,angela-merkel synthetic face
Q003015,ID000377,angela-merkel,Fake,6,angela-merkel Stable Diffusion
Q003016,ID000377,angela-merkel,Fake,7,angela-merkel Midjourney
Q003017,ID000378,captin-pat-cumins,Real,1,captin-pat-cumins
Q003018,ID000378,captin-pat-cumins,Fake,1,captin-pat-cumins AI generated
Q003019,ID000378,captin-pat-cumins,Fake,2,captin-pat-cumins deepfake
Q003020,ID000378,captin-pat-cumins,Fake,3,captin-pat-cumins AI image
Q003021,ID000378,captin-pat-cumins,Fake,4,captin-pat-cumins viral deepfake
Q003022,ID000378,captin-pat-cumins,Fake,5,captin-pat-cumins synthetic face
Q003023,ID000378,captin-pat-cumins,Fake,6,captin-pat-cumins Stable Diffusion
Q003024,ID000378,captin-pat-cumins,Fake,7,captin-pat-cumins Midjourney
Q003025,ID000379,denzel washington,Real,1,denzel washington
Q003026,ID000379,denzel washington,Fake,1,denzel washington AI generated
Q003027,ID000379,denzel washington,Fake,2,denzel washington deepfake
Q003028,ID000379,denzel washington,Fake,3,denzel washington AI image
Q003029,ID000379,denzel washington,Fake,4,denzel washington viral deepfake
Q003030,ID000379,denzel washington,Fake,5,denzel washington synthetic face
Q003031,ID000379,denzel washington,Fake,6,denzel washington Stable Diffusion
Q003032,ID000379,denzel washington,Fake,7,denzel washington Midjourney
Q003033,ID000380,dua-lipa,Real,1,dua-lipa
Q003034,ID000380,dua-lipa,Fake,1,dua-lipa AI generated
Q003035,ID000380,dua-lipa,Fake,2,dua-lipa deepfake
Q003036,ID000380,dua-lipa,Fake,3,dua-lipa AI image
Q003037,ID000380,dua-lipa,Fake,4,dua-lipa viral deepfake
Q003038,ID000380,dua-lipa,Fake,5,dua-lipa synthetic face
Q003039,ID000380,dua-lipa,Fake,6,dua-lipa Stable Diffusion
Q003040,ID000380,dua-lipa,Fake,7,dua-lipa Midjourney
Q003041,ID000381,ema-watson,Real,1,ema-watson
Q003042,ID000381,ema-watson,Fake,1,ema-watson AI generated
Q003043,ID000381,ema-watson,Fake,2,ema-watson deepfake
Q003044,ID000381,ema-watson,Fake,3,ema-watson AI image
Q003045,ID000381,ema-watson,Fake,4,ema-watson viral deepfake
Q003046,ID000381,ema-watson,Fake,5,ema-watson synthetic face
Q003047,ID000381,ema-watson,Fake,6,ema-watson Stable Diffusion
Q003048,ID000381,ema-watson,Fake,7,ema-watson Midjourney
Q003049,ID000382,florence-pugh,Real,1,florence-pugh
Q003050,ID000382,florence-pugh,Fake,1,florence-pugh AI generated
Q003051,ID000382,florence-pugh,Fake,2,florence-pugh deepfake
Q003052,ID000382,florence-pugh,Fake,3,florence-pugh AI image
Q003053,ID000382,florence-pugh,Fake,4,florence-pugh viral deepfake
Q003054,ID000382,florence-pugh,Fake,5,florence-pugh synthetic face
Q003055,ID000382,florence-pugh,Fake,6,florence-pugh Stable Diffusion
Q003056,ID000382,florence-pugh,Fake,7,florence-pugh Midjourney
Q003057,ID000383,keiko kitagawa,Real,1,keiko kitagawa
Q003058,ID000383,keiko kitagawa,Fake,1,keiko kitagawa AI generated
Q003059,ID000383,keiko kitagawa,Fake,2,keiko kitagawa deepfake
Q003060,ID000383,keiko kitagawa,Fake,3,keiko kitagawa AI image
Q003061,ID000383,keiko kitagawa,Fake,4,keiko kitagawa viral deepfake
Q003062,ID000383,keiko kitagawa,Fake,5,keiko kitagawa synthetic face
Q003063,ID000383,keiko kitagawa,Fake,6,keiko kitagawa Stable Diffusion
Q003064,ID000383,keiko kitagawa,Fake,7,keiko kitagawa Midjourney
Q003065,ID000384,kriti-sanon,Real,1,kriti-sanon
Q003066,ID000384,kriti-sanon,Fake,1,kriti-sanon AI generated
Q003067,ID000384,kriti-sanon,Fake,2,kriti-sanon deepfake
Q003068,ID000384,kriti-sanon,Fake,3,kriti-sanon AI image
Q003069,ID000384,kriti-sanon,Fake,4,kriti-sanon viral deepfake
Q003070,ID000384,kriti-sanon,Fake,5,kriti-sanon synthetic face
Q003071,ID000384,kriti-sanon,Fake,6,kriti-sanon Stable Diffusion
Q003072,ID000384,kriti-sanon,Fake,7,kriti-sanon Midjourney
Q003073,ID000385,lamine-yamal,Real,1,lamine-yamal
Q003074,ID000385,lamine-yamal,Fake,1,lamine-yamal AI generated
Q003075,ID000385,lamine-yamal,Fake,2,lamine-yamal deepfake
Q003076,ID000385,lamine-yamal,Fake,3,lamine-yamal AI image
Q003077,ID000385,lamine-yamal,Fake,4,lamine-yamal viral deepfake
Q003078,ID000385,lamine-yamal,Fake,5,lamine-yamal synthetic face
Q003079,ID000385,lamine-yamal,Fake,6,lamine-yamal Stable Diffusion
Q003080,ID000385,lamine-yamal,Fake,7,lamine-yamal Midjourney
Q003081,ID000386,meryl streep,Real,1,meryl streep
Q003082,ID000386,meryl streep,Fake,1,meryl streep AI generated
Q003083,ID000386,meryl streep,Fake,2,meryl streep deepfake
Q003084,ID000386,meryl streep,Fake,3,meryl streep AI image
Q003085,ID000386,meryl streep,Fake,4,meryl streep viral deepfake
Q003086,ID000386,meryl streep,Fake,5,meryl streep synthetic face
Q003087,ID000386,meryl streep,Fake,6,meryl streep Stable Diffusion
Q003088,ID000386,meryl streep,Fake,7,meryl streep Midjourney
